2013-07-25 00:00:00,1014,6397.439922332764
2013-07-25 00:00:00,926,79.94999694824219
2013-07-25 00:00:00,191,8499.15005493164
2013-07-25 00:00:00,134,100.0
2013-07-25 00:00:00,276,255.9199981689453
2013-07-25 00:00:00,1004,10799.46029663086
2013-07-25 00:00:00,810,79.95999908447266
2013-07-25 00:00:00,93,74.97000122070312
2013-07-25 00:00:00,37,69.9800033569336
2013-07-25 00:00:00,825,127.95999908447266
2013-07-25 00:00:00,924,79.94999694824219
2013-07-25 00:00:00,886,174.92999649047852
2013-07-25 00:00:00,821,207.9600067138672
2013-07-25 00:00:00,572,119.97000122070312
2013-07-25 00:00:00,835,63.97999954223633
2013-07-26 00:00:00,403,10529.190444946289
2013-07-26 00:00:00,365,20996.50061416626
2013-07-26 00:00:00,191,14998.499870300293
2013-07-26 00:00:00,565,280.0
2013-07-26 00:00:00,278,404.9099998474121
2013-07-26 00:00:00,1073,10799.46029663086
2013-07-26 00:00:00,821,207.96000289916992
2013-07-26 00:00:00,93,124.94999694824219
2013-07-26 00:00:00,804,159.9199981689453
2013-07-26 00:00:00,564,150.0
2013-07-26 00:00:00,792,89.93999862670898
2013-07-26 00:00:00,797,89.95000076293945
2013-07-26 00:00:00,905,74.97000122070312
2013-07-26 00:00:00,771,359.9100036621094
2013-07-26 00:00:00,822,239.9499969482422
2013-07-26 00:00:00,116,179.9600067138672
2013-07-26 00:00:00,906,49.97999954223633
2013-07-26 00:00:00,897,74.97000122070312
2013-07-26 00:00:00,567,125.0
2013-07-26 00:00:00,924,15.989999771118164
2013-07-27 00:00:00,502,7600.0
2013-07-27 00:00:00,365,10078.320262908936
2013-07-27 00:00:00,821,571.8900260925293
2013-07-27 00:00:00,627,4038.9900436401367
2013-07-27 00:00:00,835,31.989999771118164
2013-07-27 00:00:00,810,99.94999694824219
2013-07-27 00:00:00,642,90.0
2013-07-27 00:00:00,172,150.0
2013-07-27 00:00:00,135,198.0
2013-07-27 00:00:00,703,99.95000076293945
2013-07-27 00:00:00,564,90.0
2013-07-27 00:00:00,905,24.989999771118164
2013-07-27 00:00:00,977,119.95999908447266
2013-07-27 00:00:00,792,44.970001220703125
2013-07-27 00:00:00,906,49.97999954223633
2013-07-27 00:00:00,771,199.9499969482422
2013-07-27 00:00:00,893,49.97999954223633
2013-07-28 00:00:00,191,6599.339996337891
2013-07-28 00:00:00,172,120.0
2013-07-28 00:00:00,906,24.989999771118164
2013-07-28 00:00:00,771,79.9800033569336
2013-07-28 00:00:00,564,300.0
2013-07-28 00:00:00,93,24.989999771118164
2013-07-28 00:00:00,977,29.989999771118164
2013-07-28 00:00:00,825,31.989999771118164
